date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2021-11-07;Complet de 6 mois ou plus - sans rappel;3782.99;305.95;126.61;55.22;40.33;34.77;11.26;10.45;4.82;3.79;5257457.66
2021-11-07;Complet - avec rappel de moins de 3 mois;2507.06;150.91;10.65;5.61;3.96;2.34;0.41;0.21;0.0;0.0;3091392.84
2021-11-08;Non-vaccinés;40650.53;6313.55;4191.06;2175.08;139.1;110.93;43.43;37.21;12.43;9.16;16089506.98
2021-11-08;Complet de moins de 3 mois - sans rappel;25987.85;3835.15;1267.32;650.95;26.0;20.29;1.97;0.57;4.53;4.53;12795194.24
2021-11-08;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-09;Complet entre 3 mois et 6 mois - sans rappel;58834.37;11256.2;3433.14;1796.73;82.25;65.65;20.07;15.42;11.95;9.42;28238399.34
2021-11-09;Complet de 6 mois ou plus - sans rappel;15408.61;2477.35;942.82;455.92;78.22;65.13;14.48;11.06;7.27;6.61;5545780.44
2021-11-09;Complet - avec rappel de moins de 3 mois;8525.48;909.7;88.23;23.62;13.57;10.99;1.9;1.71;3.62;3.2;3097184.69
2021-11-10;Non-vaccinés;34563.77;6227.27;3663.0;1735.2;129.0;94.88;31.56;28.07;18.41;14.82;16051082.71
2021-11-10;Complet de moins de 3 mois - sans rappel;20340.52;3281.53;968.28;476.88;26.12;18.79;6.82;6.67;0.55;0.51;12224201.16
2021-11-10;Complet de 6 mois ou plus - sans rappel;16211.58;2452.96;938.23;455.9;61.74;53.02;13.56;13.29;8.08;7.38;5735636.21
2021-11-10;Complet - avec rappel entre 3 mois et 6 mois;0.46;0.03;0.11;0.03;0.0;0.0;0.0;0.0;0.08;0.0;66.46
2021-11-10;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-11;Non-vaccinés;7858.74;1092.43;605.26;244.83;107.76;75.48;32.55;27.47;14.89;10.97;16021830.84
2021-11-11;Complet de 6 mois ou plus - sans rappel;4302.96;426.31;210.95;89.4;38.61;32.03;11.49;9.72;7.4;6.06;5875717.9
2021-11-11;Complet - avec rappel de moins de 3 mois;2505.89;204.83;24.26;3.8;12.94;11.63;1.34;1.16;1.5;1.16;3320213.14
2021-11-11;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-12;Primo dose efficace;5241.85;527.87;177.33;80.09;12.16;8.35;5.53;5.47;1.2;1.1;1711563.82
2021-11-12;Complet - avec rappel entre 3 mois et 6 mois;2.25;0.01;0.01;0.01;0.0;0.0;0.0;0.0;0.0;0.0;68.11
2021-11-14;Non-vaccinés;7563.06;996.31;597.2;231.62;115.09;90.32;37.03;32.13;17.88;12.74;15974020.71
2021-11-15;Complet de moins de 3 mois - sans rappel;25920.59;4079.32;1606.95;890.12;42.37;35.74;5.78;3.91;2.45;2.36;11193442.8
2021-11-15;Complet - avec rappel de moins de 3 mois;16700.82;1121.59;262.98;66.0;14.56;11.8;3.26;2.15;1.57;1.2;3655419.65
2021-11-15;Complet - avec rappel entre 3 mois et 6 mois;1.26;0.01;0.05;0.01;0.0;0.0;0.0;0.0;0.0;0.0;69.87
2021-11-16;Non-vaccinés;55633.18;9385.23;5646.4;2722.47;157.1;116.41;50.91;39.57;6.86;3.86;15955090.04
2021-11-17;Non-vaccinés;49344.72;9417.68;5916.67;2789.25;157.37;117.56;50.99;35.61;20.39;13.77;15933849.07
2021-11-17;Primo dose récente;909.23;120.16;80.28;44.01;1.41;1.16;0.06;0.0;1.0;1.0;242226.36
2021-11-17;Complet de moins de 3 mois - sans rappel;22198.1;4167.48;1355.72;686.8;27.36;21.81;3.19;2.2;0.71;0.69;10556207.68
2021-11-17;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-18;Primo dose récente;817.929999999999;122.6;73.15;40.89;2.01;1.69;0.14;0.1;0.03;0.0;242565.3
2021-11-18;Primo dose efficace;4028.59;621.23;198.76;101.32;12.72;7.3;0.64;0.06;1.02;0.0;1611705.33
2021-11-18;Complet entre 3 mois et 6 mois - sans rappel;68917.41;15459.97;6474.08;3522.52;98.43;78.44;22.39;16.35;10.42;8.7;29259034.87
2021-11-18;Complet - avec rappel de moins de 3 mois;11242.91;1265.05;227.72;78.65;12.63;9.72;2.68;1.5;0.53;0.0;4156646.02
2021-11-19;Primo dose efficace;5015.3;647.86;207.41;112.78;18.48;15.37;0.43;0.01;0.66;0.33;1623343.45
2021-11-19;Complet de moins de 3 mois - sans rappel;23161.01;3942.26;1382.15;704.3;27.06;22.62;6.05;4.02;1.91;1.71;9906872.56
2021-11-19;Complet de 6 mois ou plus - sans rappel;24145.9;3834.39;1940.49;941.75;73.7;59.27;8.86;5.92;15.52;14.04;6227726.14
2021-11-19;Complet - avec rappel de moins de 3 mois;14701.99;1334.75;284.29;71.58;16.58;11.25;2.64;2.46;3.99;3.87;4169645.27
2021-11-19;Complet - avec rappel entre 3 mois et 6 mois;2.18;0.01;0.01;0.01;0.05;0.05;0.0;0.0;0.0;0.0;74.65
2021-11-20;Complet entre 3 mois et 6 mois - sans rappel;60085.15;7895.49;4318.12;2061.31;65.87;55.02;28.42;22.67;11.92;10.55;29588795.12
2021-11-20;Complet de 6 mois ou plus - sans rappel;16768.72;1977.87;1144.26;528.7;53.84;44.83;19.49;16.21;12.84;11.42;6255552.07
2021-11-21;Primo dose récente;189.05;11.85;7.68;3.19;1.2;1.09;0.16;0.15;0.03;0.0;252955.78
2021-11-21;Complet de moins de 3 mois - sans rappel;4496.15;400.36;201.91;72.0;18.12;13.76;8.29;6.93;3.45;3.15;9339735.9
2021-11-21;Complet de 6 mois ou plus - sans rappel;4637.11;524.05;303.67;110.34;64.03;55.8;11.21;8.3;12.63;10.03;6279193.62
2021-11-21;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-22;Complet - avec rappel entre 3 mois et 6 mois;4.58;0.24;0.24;0.24;0.0;0.0;0.0;0.0;0.0;0.0;78.7
2021-11-22;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-23;Non-vaccinés;77702.0199999999;15499.1;8811.61;4153.37;232.75;176.6;82.06;69.31;26.47;19.97;15807636.23
2021-11-23;Primo dose efficace;5318.17;767.31;266.81;115.18;14.65;11.52;2.32;2.02;3.35;2.27;1579680.63
2021-11-23;Complet de moins de 3 mois - sans rappel;24719.99;5210.61;1561.79;825.69;40.74;32.72;9.01;8.21;1.65;1.45;8905999.4
2021-11-23;Complet entre 3 mois et 6 mois - sans rappel;101312.89;22989.88;9384.22;5103.09;152.94;126.7;34.42;28.29;19.46;17.05;30110451.4
2021-11-23;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-24;Complet de 6 mois ou plus - sans rappel;28553.45;5581.79;2552.45;1284.39;110.88;90.98;23.29;19.59;17.26;15.33;6209886.02
2021-11-24;Complet - avec rappel de moins de 3 mois;17984.6;2124.81;436.02;134.63;33.39;27.29;2.71;2.5;4.59;4.03;4841551.91
2021-11-25;Primo dose récente;1050.6;216.27;140.65;84.69;3.78;3.35;1.16;1.12;0.02;0.0;260736.54
2021-11-25;Primo dose efficace;4941.22;853.73;288.71;150.47;14.65;8.84;0.98;0.09;0.19;0.0;1552037.58
2021-11-25;Complet de moins de 3 mois - sans rappel;24005.58;5233.11;1634.1;839.42;45.32;36.3;8.33;7.82;0.8;0.5;8208409.61
2021-11-25;Complet entre 3 mois et 6 mois - sans rappel;104348.44;26020.49;10547.0;5757.86;153.77;125.18;41.86;37.59;8.83;7.19;30423316.41
2021-11-25;Complet de 6 mois ou plus - sans rappel;28403.54;6010.79;2681.53;1383.19;126.24;99.66;17.98;15.01;12.07;10.68;6228101.35
2021-11-26;Primo dose récente;1187.11;203.7;162.11;81.06;6.63;6.27;0.11;0.03;0.0;0.0;277791.04
2021-11-26;Complet entre 3 mois et 6 mois - sans rappel;115061.33;24625.01;11110.79;5737.06;158.48;128.88;30.13;24.44;22.55;20.88;30525079.92
2021-11-26;Complet - avec rappel de moins de 3 mois;21406.89;2371.08;467.02;153.15;32.01;25.2;6.19;5.0;5.85;4.71;5257060.26
2021-11-27;Primo dose efficace;3438.27;370.03;144.89;63.65;12.58;8.32;1.51;0.43;1.94;1.86;1502971.46
2021-11-27;Complet - avec rappel de moins de 3 mois;15293.71;1235.43;289.33;83.35;18.04;13.5;4.37;3.31;5.66;4.45;5517680.13
2021-11-27;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-28;Non-vaccinés;10892.1;1905.5;1390.04;510.7;217.94;170.23;91.2;75.27;29.75;23.86;15678465.04
2021-11-28;Complet entre 3 mois et 6 mois - sans rappel;18471.49;2369.55;1692.73;692.53;113.38;91.77;31.82;25.7;17.6;13.85;30712269.77
2021-11-28;Complet - avec rappel entre 3 mois et 6 mois;0.13;0.0;0.04;0.0;0.14;0.09;0.0;0.0;0.0;0.0;88.42
2021-11-28;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-29;Non-vaccinés;100597.66;21644.48;15527.54;7531.89;336.43;261.95;96.24;79.27;33.38;28.7;15676727.57
2021-11-29;Complet - avec rappel de moins de 3 mois;33379.18;3058.73;912.94;277.37;41.03;23.49;8.66;6.2;3.35;2.94;5635920.73
2021-11-29;Complet - avec rappel entre 3 mois et 6 mois;42.53;2.83;1.76;0.78;0.69;0.19;0.0;0.0;0.0;0.0;111.26
2021-11-29;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-11-30;Complet de 6 mois ou plus - sans rappel;38077.39;7348.61;3851.27;1928.3;152.42;129.2;32.36;29.65;25.07;22.91;6485525.77
2021-11-30;Complet - avec rappel de moins de 3 mois;28817.02;3144.9;726.89;181.78;37.11;27.39;7.08;5.02;4.47;3.52;5823116.31
2021-11-30;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6
2021-12-01;Non-vaccinés;92754.44;19972.46;13355.41;6111.19;389.67;314.1;129.76;103.87;48.92;39.76;15636985.78
2021-12-01;Primo dose efficace;5660.2;939.13;355.33;166.69;20.5;18.27;1.06;0.59;2.83;2.08;1471839.06
2021-12-01;Complet de moins de 3 mois - sans rappel;24519.2;5039.3;1928.38;909.65;44.2;37.19;9.86;7.78;5.68;5.38;6561347.25
2021-12-01;Complet de 6 mois ou plus - sans rappel;37104.97;7188.93;3733.55;1831.59;127.42;106.91;31.69;29.74;32.56;26.87;6542589.99
2021-12-01;Complet - avec rappel de moins de 3 mois;27550.34;3101.44;728.55;227.01;41.9;32.57;6.47;5.78;7.05;3.64;6057376.73
2021-12-01;Complet - avec rappel entre 3 mois et 6 mois;95.93;12.65;4.21;1.3;0.16;0.12;0.03;0.0;0.24;0.0;18093.7
2021-12-02;Primo dose récente;1316.83;268.3;191.14;97.59;9.04;7.58;0.4;0.4;0.35;0.35;280110.27
2021-12-02;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6
2021-12-03;Non-vaccinés;99601.92;20402.59;14700.11;6690.81;407.36;320.01;93.65;77.83;45.41;34.43;15593142.25
2021-12-03;Primo dose efficace;5419.23000000001;855.56;375.43;164.51;18.18;15.49;3.5;3.14;3.75;3.44;1447688.87
2021-12-03;Complet - avec rappel entre 3 mois et 6 mois;323.41;36.85;11.55;3.46;0.3;0.03;0.09;0.0;0.17;0.03;69851.45
2021-12-04;Non-vaccinés;54921.61;10020.53;8060.75;3275.72;315.98;255.13;110.86;95.19;37.16;28.51;15569928.18
2021-12-04;Complet entre 3 mois et 6 mois - sans rappel;86110.41;14434.08;9053.13;4247.64;169.41;136.36;50.38;44.7;10.37;7.44;30747762.77
2021-12-05;Complet de 6 mois ou plus - sans rappel;6459.9;862.809999999999;613.49;221.19;117.06;92.64;25.04;22.72;38.87;33.98;6693828.98
2021-12-05;Complet - avec rappel de moins de 3 mois;6068.06;537.78;135.65;42.81;33.41;25.92;7.53;5.36;12.8;9.59;7125554.3
2021-12-05;Complet - avec rappel entre 3 mois et 6 mois;104.18;8.44;3.27;0.03;1.24;1.0;0.09;0.09;0.0;0.0;115556.1
2021-12-06;Primo dose récente;1721.29;356.68;327.05;201.47;6.11;4.16;0.08;0.0;0.0;0.0;264831.24
2021-12-06;Complet - avec rappel de moins de 3 mois;47192.84;4612.36;1349.63;429.18;59.29;43.29;9.75;8.4;9.79;9.09;7183273.62
2021-12-08;Complet de moins de 3 mois - sans rappel;23187.22;4546.81;1882.49;918.61;49.71;33.37;11.63;9.72;6.12;2.36;5246653.05
2021-12-09;Primo dose efficace;5679.6;941.04;456.14;205.77;19.3;15.82;4.0;3.4;3.94;2.72;1391809.12
2021-12-09;Complet de moins de 3 mois - sans rappel;22008.08;4338.84;1858.27;914.190000000001;47.59;28.96;9.17;8.22;2.38;1.67;5066695.49
2021-12-09;Complet entre 3 mois et 6 mois - sans rappel;139495.39;33176.8;17250.32;9016.51;220.5;166.62;41.44;34.56;24.72;22.38;29948464.96
2021-12-09;Complet - avec rappel de moins de 3 mois;38687.24;4946.91;1362.4;446.28;75.95;62.56;9.73;9.13;8.56;6.6;8461204.27
2021-12-09;Complet - avec rappel entre 3 mois et 6 mois;911.11;105.33;25.35;4.79;1.25;1.17;0.0;0.0;1.7;0.12;219956.31
2021-12-09;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.58
2021-12-10;Non-vaccinés;99333.76;21144.84;15797.07;7031.63;466.78;368.24;171.02;142.09;55.77;42.01;15467585.26
2021-12-10;Primo dose récente;1395.11;284.64;230.87;140.3;12.59;9.98;0.01;0.0;0.0;0.0;253929.93
2021-12-10;Primo dose efficace;5705.44;910.949999999999;463.86;186.03;25.54;19.75;7.06;5.23;1.79;1.24;1385286.25
2021-12-10;Complet entre 3 mois et 6 mois - sans rappel;140863.84;29981.14;16872.94;8372.98;238.71;186.24;43.99;30.61;22.5;18.07;29635180.65
2021-12-10;Complet de 6 mois ou plus - sans rappel;37906.09;6926.33;4130.42;1911.73;163.57;129.14;26.36;21.08;28.93;23.42;6569242.73
2021-12-11;Non-vaccinés;55967.95;10135.58;8613.91;3526.88;370.07;284.82;129.64;101.49;61.18;50.19;15442568.56
2021-12-11;Primo dose récente;865.84;131.12;117.43;58.96;5.91;4.06;1.29;1.13;0.03;0.0;248902.33
2021-12-12;Non-vaccinés;13857.52;2463.67;2046.67;753.91;346.51;275.4;129.43;107.69;43.58;37.76;15424527.96
2021-12-12;Primo dose récente;250.66;26.25;31.96;15.88;4.19;2.84;3.06;2.0;0.01;0.01;246387.85
2021-12-12;Complet de moins de 3 mois - sans rappel;3738.35;357.21;227.68;74.9;34.79;24.58;6.54;5.56;5.47;4.6;4596038.29
2021-12-13;Primo dose récente;1713.62;312.56;363.66;187.09;8.94;5.84;3.31;3.31;0.0;0.0;248159.01
2021-12-13;Complet de moins de 3 mois - sans rappel;25032.1;4281.06;2434.36;1192.99;46.94;37.62;10.64;8.5;3.88;3.43;4567007.14
2021-12-14;Primo dose récente;1560.99;280.04;260.3;139.77;12.66;8.98;1.39;1.36;1.1;0.1;249342.67
2021-12-14;Complet de 6 mois ou plus - sans rappel;40055.58;7409.61;4807.24;2223.16;185.18;153.29;31.43;26.86;37.58;31.24;6483670.82
2021-12-14;Complet - avec rappel de moins de 3 mois;58888.87;6733.17;2065.63;618.28;69.15;49.34;16.36;14.38;9.4;6.83;10560238.51
2021-12-14;Complet - avec rappel entre 3 mois et 6 mois;2488.96;217.5;109.9;22.07;6.78;5.83;0.03;0.0;0.49;0.0;354084.0
2021-12-14;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.58
2021-12-15;Complet de moins de 3 mois - sans rappel;21728.27;3546.42;1852.15;829.63;39.18;31.16;8.99;6.75;6.43;3.33;4356447.14
2021-12-15;Complet entre 3 mois et 6 mois - sans rappel;143747.75;29855.41;19149.44;9267.91;195.59;162.93;42.15;30.04;22.04;19.54;28166267.74
2021-12-15;Complet - avec rappel de moins de 3 mois;60070.42;6754.70000000001;2162.1;680.43;91.23;68.37;19.08;14.38;13.36;11.3;11204373.67
2021-12-15;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.58
2021-12-16;Primo dose récente;1389.86;238.97;240.79;119.6;12.34;10.85;0.32;0.11;0.0;0.0;252545.95
2021-12-16;Complet de 6 mois ou plus - sans rappel;37453.05;6692.04;4665.13;2140.16;184.38;153.03;29.38;26.04;37.76;31.42;6289405.1
2021-12-16;Complet - avec rappel de moins de 3 mois;59082.52;7243.66;2377.08;743.78;75.71;57.16;11.85;9.14;10.2;7.28;11796804.62
2021-12-17;Complet - avec rappel de moins de 3 mois;66740.19;7795.53;2762.59;824.09;91.69;64.47;16.18;13.97;11.37;8.97;12462891.53
2021-12-17;Complet - avec rappel entre 3 mois et 6 mois;3289.55;274.09;104.06;24.6;9.12;7.17;0.01;0.01;0.55;0.21;523982.59
2021-12-17;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.58
2021-12-18;Primo dose récente;956.87;124.11;128.46;62.57;11.7;9.97;0.5;0.49;0.24;0.2;263138.13
2021-12-19;Non-vaccinés;13172.79;2396.95;2257.81;821.44;341.9;262.71;136.28;109.4;59.66;43.61;15274470.83
2021-12-19;Primo dose efficace;1199.09;109.82;101.73;40.95;15.66;13.34;1.76;1.52;2.63;2.17;1256353.5
2021-12-19;Complet - avec rappel entre 3 mois et 6 mois;589.42;59.0;16.47;2.51;3.98;3.54;1.05;0.03;0.54;0.0;595851.75
2021-12-19;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.58
2021-12-20;Complet de 6 mois ou plus - sans rappel;42664.82;8171.72;7076.9;3262.72;156.23;129.6;30.17;23.93;35.12;30.69;5964771.59
2021-12-20;Complet - avec rappel de 6 mois ou plus;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.61
2021-12-21;Non-vaccinés;76580.19;20048.65;18409.74;8708.99;565.9;442.31;172.27;141.94;67.39;50.72;15238532.17
2021-12-21;Primo dose récente;1727.84;331.91;361.37;183.69;10.32;10.16;1.6;0.17;0.0;0.0;283712.86
2021-12-21;Complet - avec rappel de moins de 3 mois;87340.79;12497.1;5226.18;1777.14;109.88;88.66;16.49;10.45;24.13;21.84;14426875.26
2021-12-22;Primo dose récente;1790.07;357.86;373.54;190.39;9.89;9.73;2.09;1.15;2.02;2.0;298508.04
2021-12-23;Primo dose récente;1968.76;396.61;456.6;232.0;11.79;11.39;6.8;6.72;1.1;1.07;311960.09
2021-12-23;Complet - avec rappel de moins de 3 mois;146644.36;17251.63;8349.66;2687.45;123.4;97.62;16.75;13.54;18.73;13.13;15923443.22
2021-12-24;Primo dose récente;1530.27;299.83;378.68;189.09;15.65;15.4;2.34;1.53;0.02;0.0;320533.28
2021-12-24;Complet - avec rappel entre 3 mois et 6 mois;4659.64;466.03;273.16;77.46;15.26;13.0;2.77;1.37;5.71;4.4;821853.8
2021-12-25;Non-vaccinés;9235.09;1854.09;2125.71;757.87;507.77;392.56;131.94;101.99;86.19;70.73;15125184.81
2021-12-25;Primo dose récente;306.6;48.93;44.4;19.46;6.77;6.69;2.58;0.71;0.12;0.12;303071.67
2021-12-25;Complet - avec rappel de 6 mois ou plus;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.54
2021-12-26;Non-vaccinés;14414.35;3109.21;3736.34;1514.24;466.81;362.33;144.1;124.06;90.51;73.67;15126180.99
2021-12-26;Primo dose récente;415.27;73.17;91.48;38.4;5.04;4.56;1.93;1.5;2.17;2.17;283372.3
2021-12-26;Primo dose efficace;1224.22;174.91;180.71;74.65;24.5;20.07;5.32;4.79;6.12;5.27;1131010.24
2021-12-26;Complet de moins de 3 mois - sans rappel;3938.3;586.33;628.29;256.87;42.04;36.97;8.64;8.21;5.87;4.55;3382916.01
2021-12-26;Complet - avec rappel de moins de 3 mois;23012.33;3001.27;2248.39;755.829999999999;113.15;99.52;14.26;12.28;22.58;20.32;18038146.08
2021-12-26;Complet - avec rappel entre 3 mois et 6 mois;1472.84;150.86;94.96;23.67;11.26;9.88;3.42;2.2;1.15;1.0;896668.72
2021-12-27;Complet - avec rappel de moins de 3 mois;144977.18;26994.12;21441.76;8844.06;188.24;143.12;27.55;20.82;20.68;13.98;18225697.4
2021-12-27;Complet - avec rappel entre 3 mois et 6 mois;11228.24;1263.43;1091.61;339.9;26.15;20.75;1.03;0.47;6.63;5.02;898795.03
2021-12-29;Non-vaccinés;92057.53;28098.35;35358.41;16702.99;690.99;559.48;167.21;140.89;97.22;77.03;15059849.56
2021-12-29;Primo dose efficace;6597.52;1628.03;1604.32;814.17;30.85;21.12;4.33;3.73;3.48;2.85;1093879.48
2021-12-29;Complet entre 3 mois et 6 mois - sans rappel;193241.78;61677.2;72174.37;37781.99;286.18;221.58;35.08;29.58;29.7;23.98;22378188.25
2021-12-30;Complet de moins de 3 mois - sans rappel;26777.91;6235.12;6703.71;3144.65;76.92;65.84;10.93;10.32;5.26;4.26;3205754.66
2021-12-30;Complet - avec rappel de moins de 3 mois;207020.01;41180.48;32365.87;13647.81;227.93;178.28;43.21;36.13;22.83;17.7;20123705.15
2022-01-01;Complet entre 3 mois et 6 mois - sans rappel;17936.06;3919.58;5243.59;2283.67;219.92;179.43;32.88;26.38;13.76;12.09;21250920.99
2022-01-01;Complet - avec rappel de moins de 3 mois;19015.35;2898.71;2474.43;896.64;160.33;123.26;25.09;19.51;18.65;14.0;20621263.46
2022-01-02;Primo dose récente;524.57;111.09;143.14;67.13;7.53;4.48;1.12;0.57;1.36;1.36;282301.76
2022-01-02;Complet de 6 mois ou plus - sans rappel;10504.2;2601.79;3274.7;1524.27;130.26;103.29;24.05;22.01;34.9;31.78;5223440.86
2022-01-02;Complet - avec rappel entre 3 mois et 6 mois;2578.16;327.37;237.27;71.82;34.78;29.74;4.42;4.21;9.14;8.59;1194853.88
2022-01-03;Primo dose récente;2723.8;816.67;1002.86;559.12;12.54;10.23;3.4;3.32;1.46;1.38;280531.03
2022-01-03;Complet de 6 mois ou plus - sans rappel;69824.78;21835.07;26545.1;13750.1;228.6;187.94;37.92;34.39;35.66;29.45;5280708.93
2022-01-03;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.26
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;205158.91;75364.12;86160.3200000001;46752.31;384.48;294.75;72.58;63.57;14.78;13.2;20573906.4
2022-01-04;Complet - avec rappel de moins de 3 mois;184643.64;41276.56;35536.06;15419.52;286.99;221.44;44.18;28.88;31.92;22.75;21116412.51
2022-01-05;Non-vaccinés;125168.58;31811.55;40135.1;17700.6;788.09;610.72;216.5;175.81;105.39;85.13;14908389.42
2022-01-05;Complet - avec rappel entre 3 mois et 6 mois;19057.47;1933.57;2007.06;594.98;48.29;37.14;5.43;3.49;4.7;3.87;1313510.9
2022-01-05;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.94
2022-01-06;Complet entre 3 mois et 6 mois - sans rappel;182897.58;58482.94;61255.11;30883.54;368.14;285.47;55.76;44.57;16.79;13.03;19568213.18
2022-01-06;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.66
2022-01-07;Non-vaccinés;135761.99;28760.56;37681.84;15269.97;756.31;578.36;197.62;159.3;102.54;84.24;14809884.73
2022-01-07;Primo dose récente;2264.14;459.73;551.79;255.47;15.29;13.58;1.59;1.28;1.24;1.22;312811.52
2022-01-07;Complet entre 3 mois et 6 mois - sans rappel;173837.4;51496.75;57677.71;26861.51;343.83;270.41;50.53;39.53;24.37;17.02;19127328.03
2022-01-07;Complet de 6 mois ou plus - sans rappel;48918.76;13572.7;16075.6;7028.06;198.29;154.54;34.33;24.54;41.95;34.62;5306112.68
2022-01-07;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.3
2022-01-08;Complet entre 3 mois et 6 mois - sans rappel;87440.44;22058.77;28180.71;11996.29;288.15;211.35;45.4;36.54;19.8;15.81;18858322.05
2022-01-09;Primo dose efficace;1203.07;219.84;282.75;105.61;27.44;21.03;4.09;3.79;6.96;5.64;1098153.06
2022-01-09;Complet de moins de 3 mois - sans rappel;3268.5;607.28;791.64;266.65;63.89;53.57;10.11;8.21;2.81;1.79;2662305.74
2022-01-09;Complet de 6 mois ou plus - sans rappel;7969.39;1769.13;2480.8;940.67;158.88;125.74;30.91;25.93;37.14;29.92;5734553.86
2022-01-09;Complet - avec rappel de 6 mois ou plus;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.22
2022-01-10;Non-vaccinés;161978.01;34338.0;49043.78;19633.97;798.41;604.31;175.03;143.7;95.77;81.32;14705616.57
2022-01-10;Complet - avec rappel de 6 mois ou plus;2.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.4
2022-01-11;Primo dose récente;3127.49;777.12;961.71;447.68;23.48;17.05;3.07;2.9;0.0;0.0;411377.09
2022-01-11;Complet entre 3 mois et 6 mois - sans rappel;146354.44;44690.88;51864.17;24848.08;417.87;317.95;65.65;57.13;27.14;21.34;18098449.87
2022-01-11;Complet - avec rappel de 6 mois ou plus;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.24
2022-01-12;Primo dose efficace;6735.43;1542.1;1760.88;783.74;54.64;39.66;5.9;5.68;6.8;4.94;1077301.52
2022-01-12;Complet de moins de 3 mois - sans rappel;18868.38;4596.73;5095.14;2312.92;78.64;60.77;13.57;10.41;8.21;6.74;2616924.9
2022-01-13;Non-vaccinés;97968.09;26982.93;35269.56;15437.0;732.0;553.75;135.16;111.26;94.28;73.62;14576224.94
2022-01-13;Primo dose efficace;5878.16;1450.17;1609.51;734.03;49.71;38.44;5.98;4.93;11.19;8.47;1071042.4
2022-01-13;Complet - avec rappel de 6 mois ou plus;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.18
2022-01-14;Complet entre 3 mois et 6 mois - sans rappel;118464.83;37538.22;46148.6;22119.99;383.74;282.66;44.71;35.02;25.89;17.21;16486267.78
2022-01-14;Complet de 6 mois ou plus - sans rappel;41543.34;12049.09;15428.8;6977.42;231.18;176.84;30.57;25.72;35.89;30.79;5570221.21
